Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[strain]	Characteristics[individual]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[developmental stage]	Characteristics[sex]	Characteristics[genotype]	Characteristics[organism part]	Characteristics[sample group]	Characteristics[injury]	Characteristics[disease]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Performer	Protocol REF	Performer	Derived Array Data File	Factor Value[stimulus]	Factor Value[disease]	Factor Value[sample group]
CDL_0126	ERS18270170	SAMEA115289891	Mus musculus	C57BL/6J	CDL_0126	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0126	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0126	sequencing assay	ERX12028584	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0126_S121415_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0126_S121415_1.fastq.gz	ERR12654286	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/086/ERR12654286/ERR12654286.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0126	ERS18270170	SAMEA115289891	Mus musculus	C57BL/6J	CDL_0126	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0126	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0126	sequencing assay	ERX12028584	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0126_S121415_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0126_S121415_1.fastq.gz	ERR12654287	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/087/ERR12654287/ERR12654287.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0127	ERS18270171	SAMEA115289892	Mus musculus	C57BL/6J	CDL_0127	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0127	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0127	sequencing assay	ERX12028585	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0127_S121418_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0127_S121418_1.fastq.gz	ERR12654288	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/088/ERR12654288/ERR12654288.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0127	ERS18270171	SAMEA115289892	Mus musculus	C57BL/6J	CDL_0127	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0127	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0127	sequencing assay	ERX12028585	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0127_S121418_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0127_S121418_1.fastq.gz	ERR12654289	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/089/ERR12654289/ERR12654289.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0128	ERS18270172	SAMEA115289893	Mus musculus	C57BL/6J	CDL_0128	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0128	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0128	sequencing assay	ERX12028586	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0128_S121417_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0128_S121417_1.fastq.gz	ERR12654290	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/090/ERR12654290/ERR12654290.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0128	ERS18270172	SAMEA115289893	Mus musculus	C57BL/6J	CDL_0128	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0128	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0128	sequencing assay	ERX12028586	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0128_S121417_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0128_S121417_1.fastq.gz	ERR12654291	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/091/ERR12654291/ERR12654291.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0131	ERS18270173	SAMEA115289894	Mus musculus	C57BL/6J	CDL_0131	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0131	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0131	sequencing assay	ERX12028587	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0131_S121420_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0131_S121420_1.fastq.gz	ERR12654292	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/092/ERR12654292/ERR12654292.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0131	ERS18270173	SAMEA115289894	Mus musculus	C57BL/6J	CDL_0131	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0131	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0131	sequencing assay	ERX12028587	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0131_S121420_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0131_S121420_1.fastq.gz	ERR12654293	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/093/ERR12654293/ERR12654293.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0132	ERS18270174	SAMEA115289895	Mus musculus	C57BL/6J	CDL_0132	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0132	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0132	sequencing assay	ERX12028588	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0132_S121419_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0132_S121419_1.fastq.gz	ERR12654294	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/094/ERR12654294/ERR12654294.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0132	ERS18270174	SAMEA115289895	Mus musculus	C57BL/6J	CDL_0132	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0132	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0132	sequencing assay	ERX12028588	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0132_S121419_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0132_S121419_1.fastq.gz	ERR12654295	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/095/ERR12654295/ERR12654295.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0133	ERS18270175	SAMEA115289896	Mus musculus	C57BL/6J	CDL_0133	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0133	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0133	sequencing assay	ERX12028589	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0133_S121422_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0133_S121422_1.fastq.gz	ERR12654296	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/096/ERR12654296/ERR12654296.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0133	ERS18270175	SAMEA115289896	Mus musculus	C57BL/6J	CDL_0133	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0133	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0133	sequencing assay	ERX12028589	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0133_S121422_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0133_S121422_1.fastq.gz	ERR12654297	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/097/ERR12654297/ERR12654297.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0134	ERS18270176	SAMEA115289897	Mus musculus	C57BL/6J	CDL_0134	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0134	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0134	sequencing assay	ERX12028590	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0134_S121421_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0134_S121421_1.fastq.gz	ERR12654298	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/098/ERR12654298/ERR12654298.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0134	ERS18270176	SAMEA115289897	Mus musculus	C57BL/6J	CDL_0134	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0134	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0134	sequencing assay	ERX12028590	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0134_S121421_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0134_S121421_1.fastq.gz	ERR12654299	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/099/ERR12654299/ERR12654299.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0135	ERS18270177	SAMEA115289898	Mus musculus	C57BL/6J	CDL_0135	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0135	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0135	sequencing assay	ERX12028591	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0135_S121424_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0135_S121424_1.fastq.gz	ERR12654300	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/000/ERR12654300/ERR12654300.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0135	ERS18270177	SAMEA115289898	Mus musculus	C57BL/6J	CDL_0135	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0135	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0135	sequencing assay	ERX12028591	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0135_S121424_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0135_S121424_1.fastq.gz	ERR12654301	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/001/ERR12654301/ERR12654301.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0137	ERS18270178	SAMEA115289899	Mus musculus	C57BL/6J	CDL_0137	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0137	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0137	sequencing assay	ERX12028592	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0137_S121423_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0137_S121423_1.fastq.gz	ERR12654302	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/002/ERR12654302/ERR12654302.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0137	ERS18270178	SAMEA115289899	Mus musculus	C57BL/6J	CDL_0137	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0137	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0137	sequencing assay	ERX12028592	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0137_S121423_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0137_S121423_1.fastq.gz	ERR12654303	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/003/ERR12654303/ERR12654303.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0138	ERS18270179	SAMEA115289900	Mus musculus	C57BL/6J	CDL_0138	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0138	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0138	sequencing assay	ERX12028593	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0138_S121425_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0138_S121425_1.fastq.gz	ERR12654304	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/004/ERR12654304/ERR12654304.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
CDL_0138	ERS18270179	SAMEA115289900	Mus musculus	C57BL/6J	CDL_0138	24	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R2	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0138	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0138	sequencing assay	ERX12028593	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0138_S121425_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0138_S121425_1.fastq.gz	ERR12654305	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/005/ERR12654305/ERR12654305.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R2
