"Length"	"GC"
"MGP_C57BL6NJ_G0040249"	1474	0.379240162822252
"MGP_C57BL6NJ_G0040250"	877	0.387685290763968
"MGP_C57BL6NJ_G0040251"	2892	0.465421853388658
"MGP_C57BL6NJ_G0040252"	144	0.597222222222222
"MGP_C57BL6NJ_G0040253"	574	0.451219512195122
"MGP_C57BL6NJ_G0040254"	379	0.474934036939314
"MGP_C57BL6NJ_G0040255"	1171	0.485055508112724
"MGP_C57BL6NJ_G0040256"	939	0.527156549520767
"MGP_C57BL6NJ_G0040257"	457	0.551422319474836
"MGP_C57BL6NJ_G0040258"	470	0.502127659574468
"MGP_C57BL6NJ_G0040259"	571	0.502626970227671
"MGP_C57BL6NJ_G0040260"	1139	0.470588235294118
"MGP_C57BL6NJ_G0040261"	2655	0.43954802259887
"MGP_C57BL6NJ_G0040262"	607	0.489291598023064
"MGP_C57BL6NJ_G0040263"	758	0.474934036939314
"MGP_C57BL6NJ_G0040264"	493	0.498985801217039
"MGP_C57BL6NJ_G0040265"	1064	0.5
"MGP_C57BL6NJ_G0040266"	984	0.420731707317073
"MGP_C57BL6NJ_G0040267"	2851	0.467905997895475
"MGP_C57BL6NJ_G0040268"	849	0.396937573616019
"MGP_C57BL6NJ_G0040269"	1070	0.439252336448598
"MGP_C57BL6NJ_G0040270"	1802	0.425638179800222
"MGP_C57BL6NJ_G0040271"	399	0.473684210526316
"MGP_C57BL6NJ_G0040272"	3117	0.3981392364453
"MGP_C57BL6NJ_G0040273"	3096	0.438307493540052
"MGP_C57BL6NJ_G0040274"	1265	0.469565217391304
"MGP_C57BL6NJ_G0040275"	943	0.590668080593849
"MGP_C57BL6NJ_G0040276"	971	0.541709577754892
"MGP_C57BL6NJ_G0040277"	2594	0.433307632999229
"MGP_C57BL6NJ_G0040278"	189	0.423280423280423
"MGP_C57BL6NJ_G0040279"	1554	0.471042471042471
"MGP_C57BL6NJ_G0040280"	4371	0.440402653854953
"MGP_C57BL6NJ_G0040281"	828	0.51207729468599
"MGP_C57BL6NJ_G0040282"	2296	0.405052264808362
"MGP_C57BL6NJ_G0040283"	348	0.60632183908046
"MGP_C57BL6NJ_G0040284"	2664	0.46509009009009
"MGP_C57BL6NJ_G0040285"	1667	0.475104979004199
"MGP_C57BL6NJ_G0040286"	2203	0.552882433045847
"MGP_C57BL6NJ_G0040287"	1150	0.549565217391304
"MGP_C57BL6NJ_G0040288"	3798	0.458925750394945
"MGP_C57BL6NJ_G0040289"	820	0.452439024390244
"MGP_C57BL6NJ_G0040290"	1938	0.45046439628483
"MGP_C57BL6NJ_G0040291"	882	0.448979591836735
"MGP_C57BL6NJ_G0040292"	2742	0.528081692195478
"MGP_C57BL6NJ_G0040293"	763	0.44692005242464
"MGP_C57BL6NJ_G0040294"	558	0.620071684587814
"MGP_C57BL6NJ_G0040295"	236	0.555084745762712
"MGP_C57BL6NJ_G0040296"	899	0.451612903225806
"MGP_C57BL6NJ_G0040297"	443	0.413092550790068
"MGP_C57BL6NJ_G0040298"	1015	0.483743842364532
"MGP_C57BL6NJ_G0040299"	629	0.556438791732909
"MGP_C57BL6NJ_G0040300"	486	0.458847736625514
"MGP_C57BL6NJ_G0040301"	1219	0.493027071369975
"MGP_C57BL6NJ_G0040302"	642	0.41588785046729
"MGP_C57BL6NJ_G0040303"	709	0.534555712270804
"MGP_C57BL6NJ_G0040304"	322	0.540372670807453
"MGP_C57BL6NJ_G0040305"	296	0.402027027027027
"MGP_C57BL6NJ_G0040306"	2724	0.356093979441997
"MGP_C57BL6NJ_G0040307"	2200	0.461818181818182
"MGP_C57BL6NJ_G0040308"	2200	0.461818181818182
"MGP_C57BL6NJ_G0040309"	1767	0.45217883418223
"MGP_C57BL6NJ_G0040313"	6471	0.543965384021017
"MGP_C57BL6NJ_G0040314"	741	0.607287449392713
"MGP_C57BL6NJ_G0040315"	1365	0.429304029304029
"MGP_C57BL6NJ_G0040316"	1319	0.420773313115997
"MGP_C57BL6NJ_G0040317"	406	0.421182266009852
"MGP_C57BL6NJ_G0040318"	2462	0.39195775792039
"MGP_C57BL6NJ_G0040319"	2248	0.383451957295374
"MGP_C57BL6NJ_G0040320"	540	0.42962962962963
"MGP_C57BL6NJ_G0040321"	1691	0.522767593140154
"MGP_C57BL6NJ_G0040322"	491	0.433808553971487
"MGP_C57BL6NJ_G0040324"	5855	0.452092228864219
"MGP_C57BL6NJ_G0040325"	953	0.5299055613851
"MGP_C57BL6NJ_G0040326"	3102	0.511283043197937
"MGP_C57BL6NJ_G0040327"	3457	0.478738790859126
"MGP_C57BL6NJ_G0040328"	1289	0.43289371605896
"MGP_C57BL6NJ_G0040329"	1571	0.453851050286442
"MGP_C57BL6NJ_G0040330"	2433	0.428688861487875
"MGP_C57BL6NJ_G0040331"	1274	0.498430141287284
"MGP_C57BL6NJ_G0040332"	320	0.496875
"MGP_C57BL6NJ_G0040333"	2777	0.367662945624775
"MGP_C57BL6NJ_G0040334"	2348	0.576660988074957
"MGP_C57BL6NJ_G0040336"	1207	0.551781275890638
"MGP_C57BL6NJ_G0040337"	997	0.560682046138415
"MGP_C57BL6NJ_G0040338"	798	0.507518796992481
"MGP_C57BL6NJ_G0040339"	935	0.471657754010695
"MGP_C57BL6NJ_G0040340"	1454	0.519944979367263
"MGP_C57BL6NJ_G0040341"	2115	0.495981087470449
"MGP_C57BL6NJ_G0040342"	2804	0.534236804564907
"MGP_C57BL6NJ_G0040343"	2215	0.51647855530474
"MGP_C57BL6NJ_G0040344"	976	0.540983606557377
"MGP_C57BL6NJ_G0040345"	2144	0.453358208955224
"MGP_C57BL6NJ_G0040346"	2181	0.406694176983035
"MGP_C57BL6NJ_G0040347"	1691	0.413364872856298
"MGP_C57BL6NJ_G0040348"	2773	0.446808510638298
"MGP_C57BL6NJ_G0040349"	1091	0.466544454628781
"MGP_C57BL6NJ_G0040350"	2662	0.584147257700977
"MGP_C57BL6NJ_G0040351"	948	0.391350210970464
"MGP_C57BL6NJ_G0040352"	842	0.385985748218527
"MGP_C57BL6NJ_G0040353"	930	0.4
"MGP_C57BL6NJ_G0040354"	887	0.426155580608794
"MGP_C57BL6NJ_G0040355"	12025	0.496133056133056
"MGP_C57BL6NJ_G0040357"	1842	0.50542888165038
"MGP_C57BL6NJ_G0040358"	2923	0.444406431748204
"MGP_C57BL6NJ_G0040359"	2941	0.376402584155049
"MGP_C57BL6NJ_G0040360"	771	0.400778210116732
"MGP_C57BL6NJ_G0040361"	233	0.412017167381974
"MGP_C57BL6NJ_G0040362"	346	0.459537572254335
"MGP_C57BL6NJ_G0040363"	4466	0.434169278996865
"MGP_C57BL6NJ_G0040364"	2982	0.445674044265594
"MGP_C57BL6NJ_G0040365"	2967	0.432760364004044
"MGP_C57BL6NJ_G0040366"	2264	0.491166077738516
"MGP_C57BL6NJ_G0040367"	637	0.420722135007849
"MGP_C57BL6NJ_G0040368"	447	0.557046979865772
"MGP_C57BL6NJ_G0040369"	1092	0.642857142857143
"MGP_C57BL6NJ_G0040370"	554	0.494584837545126
"MGP_C57BL6NJ_G0040371"	1393	0.45010768126346
"MGP_C57BL6NJ_G0040372"	6847	0.501971666423251
"MGP_C57BL6NJ_G0040373"	217	0.483870967741935
"MGP_C57BL6NJ_G0040374"	3123	0.410822926673071
"MGP_C57BL6NJ_G0040375"	3243	0.501079247610237
"MGP_C57BL6NJ_G0040376"	976	0.462090163934426
"MGP_C57BL6NJ_G0040377"	655	0.46412213740458
"MGP_C57BL6NJ_G0040378"	1443	0.426888426888427
"MGP_C57BL6NJ_G0040379"	3161	0.385004745333755
"MGP_C57BL6NJ_G0040380"	2547	0.432665881429132
"MGP_C57BL6NJ_G0040381"	657	0.444444444444444
"MGP_C57BL6NJ_G0040382"	701	0.440798858773181
"MGP_C57BL6NJ_G0040383"	746	0.43029490616622
"MGP_C57BL6NJ_G0040384"	954	0.394129979035639
"MGP_C57BL6NJ_G0040385"	821	0.373934226552984
"MGP_C57BL6NJ_G0040386"	1268	0.339905362776025
"MGP_C57BL6NJ_G0040387"	630	0.365079365079365
"MGP_C57BL6NJ_G0040388"	2487	0.349819059107358
"MGP_C57BL6NJ_G0040389"	649	0.431432973805855
"MGP_C57BL6NJ_G0040390"	2613	0.370072713356295
"MGP_C57BL6NJ_G0040391"	1850	0.48
"MGP_C57BL6NJ_G0040392"	3526	0.410663641520136
"MGP_C57BL6NJ_G0040393"	1066	0.4953095684803
"MGP_C57BL6NJ_G0040394"	1943	0.444673185795162
"MGP_C57BL6NJ_G0040395"	10538	0.463560447902828
"MGP_C57BL6NJ_G0040396"	296	0.435810810810811
"MGP_C57BL6NJ_G0040397"	574	0.437282229965157
"MGP_C57BL6NJ_G0040398"	2460	0.441463414634146
"MGP_C57BL6NJ_G0040399"	469	0.511727078891258
"MGP_C57BL6NJ_G0040400"	4376	0.438985374771481
"MGP_C57BL6NJ_G0040401"	2899	0.540186271127975
"MGP_C57BL6NJ_G0040402"	690	0.469565217391304
"MGP_C57BL6NJ_G0040403"	1436	0.526462395543176
"MGP_C57BL6NJ_G0040404"	1890	0.386243386243386
"MGP_C57BL6NJ_G0040406"	936	0.490384615384615
"MGP_C57BL6NJ_G0040407"	1514	0.520475561426684
"MGP_C57BL6NJ_G0040408"	4077	0.511160166789306
"MGP_C57BL6NJ_G0040409"	998	0.450901803607214
"MGP_C57BL6NJ_G0040410"	1025	0.540487804878049
"MGP_C57BL6NJ_G0040411"	670	0.405970149253731
"MGP_C57BL6NJ_G0040412"	2686	0.546537602382725
"MGP_C57BL6NJ_G0040413"	6424	0.508717310087173
"MGP_C57BL6NJ_G0040414"	632	0.468354430379747
"MGP_C57BL6NJ_G0040415"	705	0.519148936170213
"MGP_C57BL6NJ_G0040416"	917	0.427480916030534
"MGP_C57BL6NJ_G0040417"	1373	0.594319009468318
"MGP_C57BL6NJ_G0040418"	8161	0.453253277784585
"MGP_C57BL6NJ_G0040419"	3113	0.477995502730485
"MGP_C57BL6NJ_G0040420"	2964	0.541160593792173
"MGP_C57BL6NJ_G0040421"	4119	0.468317552804079
"MGP_C57BL6NJ_G0040422"	3067	0.384740789044669
"MGP_C57BL6NJ_G0040425"	586	0.380546075085324
"MGP_C57BL6NJ_G0040426"	199	0.341708542713568
"MGP_C57BL6NJ_G0040427"	219	0.337899543378995
"MGP_C57BL6NJ_G0040428"	571	0.460595446584939
"MGP_C57BL6NJ_G0040429"	439	0.421412300683371
"MGP_C57BL6NJ_G0040430"	371	0.504043126684636
"MGP_C57BL6NJ_G0040431"	350	0.494285714285714
"MGP_C57BL6NJ_G0040432"	1107	0.554652213188799
"MGP_C57BL6NJ_G0040433"	560	0.441071428571429
"MGP_C57BL6NJ_G0040434"	888	0.472972972972973
"MGP_C57BL6NJ_G0040435"	339	0.463126843657817
"MGP_C57BL6NJ_G0040436"	788	0.42258883248731
"MGP_C57BL6NJ_G0040437"	3365	0.372362555720654
"MGP_C57BL6NJ_G0040438"	272	0.338235294117647
"MGP_C57BL6NJ_G0040439"	680	0.330882352941176
"MGP_C57BL6NJ_G0040440"	168	0.261904761904762
"MGP_C57BL6NJ_G0040441"	88	0.511363636363636
"MGP_C57BL6NJ_G0040442"	177	0.576271186440678
"MGP_C57BL6NJ_G0040443"	261	0.417624521072797
"MGP_C57BL6NJ_G0040444"	193	0.424870466321244
"MGP_C57BL6NJ_G0040445"	234	0.414529914529915
"MGP_C57BL6NJ_G0040446"	1600	0.55125
"MGP_C57BL6NJ_G0040447"	849	0.454652532391048
"MGP_C57BL6NJ_G0040448"	250	0.5
"MGP_C57BL6NJ_G0040449"	214	0.523364485981308
"MGP_C57BL6NJ_G0040450"	834	0.45083932853717
"MGP_C57BL6NJ_G0040451"	394	0.477157360406091
"MGP_C57BL6NJ_G0040452"	844	0.458530805687204
"MGP_C57BL6NJ_G0040453"	784	0.442602040816327
"MGP_C57BL6NJ_G0040454"	858	0.473193473193473
"MGP_C57BL6NJ_G0040455"	783	0.484035759897829
"MGP_C57BL6NJ_G0040456"	183	0.502732240437158
"MGP_C57BL6NJ_G0040457"	46	0.391304347826087
"MGP_C57BL6NJ_G0040458"	112	0.446428571428571
"MGP_C57BL6NJ_G0040459"	1979	0.367862556846892
"MGP_C57BL6NJ_G0040460"	192	0.505208333333333
"MGP_C57BL6NJ_G0040461"	1116	0.452508960573477
"MGP_C57BL6NJ_G0040462"	753	0.459495351925631
"MGP_C57BL6NJ_G0040463"	882	0.419501133786848
"MGP_C57BL6NJ_G0040464"	370	0.467567567567568
"MGP_C57BL6NJ_G0040465"	243	0.316872427983539
"MGP_C57BL6NJ_G0040466"	1155	0.391341991341991
"MGP_C57BL6NJ_G0040467"	752	0.410904255319149
"MGP_C57BL6NJ_G0040468"	968	0.396694214876033
"MGP_C57BL6NJ_G0040469"	324	0.416666666666667
"MGP_C57BL6NJ_G0040470"	1322	0.338880484114977
"MGP_C57BL6NJ_G0040471"	1251	0.427657873701039
"MGP_C57BL6NJ_G0040472"	1707	0.357352079671939
"MGP_C57BL6NJ_G0040473"	222	0.414414414414414
"MGP_C57BL6NJ_G0040474"	706	0.463172804532578
"MGP_C57BL6NJ_G0040475"	450	0.488888888888889
"MGP_C57BL6NJ_G0040476"	835	0.498203592814371
"MGP_C57BL6NJ_G0040477"	1022	0.38454011741683
"MGP_C57BL6NJ_G0040478"	1026	0.395711500974659
"MGP_C57BL6NJ_G0040479"	1144	0.515734265734266
"MGP_C57BL6NJ_G0040480"	3553	0.390655783844638
"MGP_C57BL6NJ_G0040481"	204	0.387254901960784
"MGP_C57BL6NJ_G0040482"	321	0.542056074766355
"MGP_C57BL6NJ_G0040483"	859	0.431897555296857
"MGP_C57BL6NJ_G0040484"	295	0.427118644067797
"MGP_C57BL6NJ_G0040485"	252	0.464285714285714
"MGP_C57BL6NJ_G0040486"	797	0.416562107904642
"MGP_C57BL6NJ_G0040487"	618	0.370550161812298
"MGP_C57BL6NJ_G0040488"	2164	0.382162661737523
"MGP_C57BL6NJ_G0040489"	554	0.36101083032491
"MGP_C57BL6NJ_G0040490"	238	0.373949579831933
"MGP_C57BL6NJ_G0040491"	544	0.501838235294118
"MGP_C57BL6NJ_G0040492"	466	0.390557939914163
"MGP_C57BL6NJ_G0040493"	454	0.427312775330396
"MGP_C57BL6NJ_G0040494"	891	0.433221099887767
"MGP_C57BL6NJ_G0040495"	729	0.396433470507545
"MGP_C57BL6NJ_G0040496"	804	0.437810945273632
"MGP_C57BL6NJ_G0040497"	160	0.475
"MGP_C57BL6NJ_G0040498"	2569	0.411054885169327
"MGP_C57BL6NJ_G0040499"	290	0.351724137931034
"MGP_C57BL6NJ_G0040500"	132	0.53030303030303
"MGP_C57BL6NJ_G0040501"	111	0.540540540540541
"MGP_C57BL6NJ_G0040502"	947	0.453009503695882
"MGP_C57BL6NJ_G0040503"	327	0.501529051987768
"MGP_C57BL6NJ_G0040504"	732	0.475409836065574
"MGP_C57BL6NJ_G0040505"	859	0.419091967403958
"MGP_C57BL6NJ_G0040506"	1055	0.480568720379147
"MGP_C57BL6NJ_G0040507"	533	0.442776735459662
"MGP_C57BL6NJ_G0040508"	835	0.514970059880239
"MGP_C57BL6NJ_G0040509"	531	0.647834274952919
"MGP_C57BL6NJ_G0040510"	938	0.562899786780384
"MGP_C57BL6NJ_G0040511"	275	0.352727272727273
"MGP_C57BL6NJ_G0040512"	159	0.515723270440252
"MGP_C57BL6NJ_G0040513"	184	0.543478260869565
"MGP_C57BL6NJ_G0040514"	466	0.38412017167382
"MGP_C57BL6NJ_G0040515"	930	0.475268817204301
"MGP_C57BL6NJ_G0040516"	207	0.434782608695652
"MGP_C57BL6NJ_G0040517"	441	0.380952380952381
"MGP_C57BL6NJ_G0040518"	895	0.360893854748603
"MGP_C57BL6NJ_G0040519"	763	0.36173001310616
"MGP_C57BL6NJ_G0040520"	415	0.383132530120482
"MGP_C57BL6NJ_G0040521"	943	0.416755037115589
"MGP_C57BL6NJ_G0040522"	189	0.497354497354497
"MGP_C57BL6NJ_G0040523"	752	0.373670212765957
"MGP_C57BL6NJ_G0040524"	381	0.448818897637795
"MGP_C57BL6NJ_G0040525"	1200	0.346666666666667
"MGP_C57BL6NJ_G0040526"	300	0.456666666666667
"MGP_C57BL6NJ_G0040527"	273	0.454212454212454
"MGP_C57BL6NJ_G0040528"	1001	0.453546453546454
"MGP_C57BL6NJ_G0040529"	811	0.461159062885327
"MGP_C57BL6NJ_G0040530"	936	0.49465811965812
"MGP_C57BL6NJ_G0040531"	172	0.505813953488372
"MGP_C57BL6NJ_G0040532"	949	0.511064278187566
"MGP_C57BL6NJ_G0040533"	940	0.486170212765957
"MGP_C57BL6NJ_G0040534"	392	0.502551020408163
"MGP_C57BL6NJ_G0040535"	411	0.654501216545012
"MGP_C57BL6NJ_G0040536"	375	0.498666666666667
"MGP_C57BL6NJ_G0040537"	90	0.311111111111111
"MGP_C57BL6NJ_G0040538"	85	0.341176470588235
"MGP_C57BL6NJ_G0040539"	935	0.444919786096257
"MGP_C57BL6NJ_G0040540"	1168	0.354452054794521
"MGP_C57BL6NJ_G0040541"	251	0.354581673306773
"MGP_C57BL6NJ_G0040542"	41	0.439024390243902
"MGP_C57BL6NJ_G0040543"	955	0.473298429319372
"MGP_C57BL6NJ_G0040544"	866	0.47459584295612
"MGP_C57BL6NJ_G0040545"	941	0.477151965993624
"MGP_C57BL6NJ_G0040546"	462	0.556277056277056
"MGP_C57BL6NJ_G0040547"	1615	0.432198142414861
"MGP_C57BL6NJ_G0040548"	228	0.442982456140351
"MGP_C57BL6NJ_G0040549"	231	0.398268398268398
"MGP_C57BL6NJ_G0040550"	217	0.451612903225806
"MGP_C57BL6NJ_G0040551"	144	0.430555555555556
"MGP_C57BL6NJ_G0040552"	784	0.50765306122449
"MGP_C57BL6NJ_G0040553"	375	0.533333333333333
"MGP_C57BL6NJ_G0040554"	354	0.514124293785311
"MGP_C57BL6NJ_G0040555"	370	0.52972972972973
"MGP_C57BL6NJ_G0040556"	382	0.536649214659686
"MGP_C57BL6NJ_G0040557"	378	0.515873015873016
"MGP_C57BL6NJ_G0040558"	210	0.6
"MGP_C57BL6NJ_G0040559"	123	0.552845528455285
"MGP_C57BL6NJ_G0040560"	137	0.569343065693431
"MGP_C57BL6NJ_G0040561"	203	0.571428571428571
"MGP_C57BL6NJ_G0040562"	417	0.52757793764988
"MGP_C57BL6NJ_G0040563"	240	0.5875
"MGP_C57BL6NJ_G0040564"	964	0.535269709543568
"MGP_C57BL6NJ_G0040565"	267	0.614232209737828
"MGP_C57BL6NJ_G0040566"	962	0.494802494802495
"MGP_C57BL6NJ_G0040567"	732	0.520491803278688
"MGP_C57BL6NJ_G0040568"	1316	0.376899696048632
"MGP_C57BL6NJ_G0040569"	126	0.658730158730159
"MGP_C57BL6NJ_G0040570"	908	0.387665198237885
"MGP_C57BL6NJ_G0040571"	3912	0.462678936605317
"MGP_C57BL6NJ_G0040572"	1096	0.482664233576642
"MGP_C57BL6NJ_G0040573"	1175	0.457021276595745
"MGP_C57BL6NJ_G0040574"	1172	0.448805460750853
"MGP_C57BL6NJ_G0040575"	1108	0.46028880866426
"MGP_C57BL6NJ_G0040576"	1287	0.484071484071484
"MGP_C57BL6NJ_G0040577"	1272	0.477987421383648
"MGP_C57BL6NJ_G0040578"	1228	0.491042345276873
"MGP_C57BL6NJ_G0040579"	1264	0.481803797468354
"MGP_C57BL6NJ_G0040580"	569	0.467486818980668
"MGP_C57BL6NJ_G0040581"	634	0.351735015772871
"MGP_C57BL6NJ_G0040582"	633	0.363349131121643
"MGP_C57BL6NJ_G0040583"	517	0.404255319148936
"MGP_C57BL6NJ_G0040584"	432	0.400462962962963
"MGP_C57BL6NJ_G0040585"	458	0.445414847161572
"MGP_C57BL6NJ_G0040586"	903	0.426356589147287
"MGP_C57BL6NJ_G0040587"	766	0.421671018276762
"MGP_C57BL6NJ_G0040588"	867	0.385236447520185
"MGP_C57BL6NJ_G0040589"	886	0.418735891647856
"MGP_C57BL6NJ_G0040590"	893	0.436730123180291
"MGP_C57BL6NJ_G0040591"	771	0.405966277561608
"MGP_C57BL6NJ_G0040592"	824	0.41504854368932
"MGP_C57BL6NJ_G0040593"	581	0.395869191049914
"MGP_C57BL6NJ_G0040594"	365	0.452054794520548
"MGP_C57BL6NJ_G0040595"	1073	0.406337371854613
"MGP_C57BL6NJ_G0040596"	725	0.413793103448276
"MGP_C57BL6NJ_G0040597"	1094	0.415904936014625
"MGP_C57BL6NJ_G0040598"	997	0.397191574724172
"MGP_C57BL6NJ_G0040599"	544	0.444852941176471
"MGP_C57BL6NJ_G0040600"	1106	0.407775768535262
"MGP_C57BL6NJ_G0040601"	1040	0.393269230769231
"MGP_C57BL6NJ_G0040602"	292	0.345890410958904
"MGP_C57BL6NJ_G0040603"	377	0.371352785145889
"MGP_C57BL6NJ_G0040604"	435	0.379310344827586
"MGP_C57BL6NJ_G0040605"	961	0.423517169614984
"MGP_C57BL6NJ_G0040606"	902	0.422394678492239
"MGP_C57BL6NJ_G0040607"	237	0.447257383966245
"MGP_C57BL6NJ_G0040608"	290	0.375862068965517
"MGP_C57BL6NJ_G0040609"	926	0.408207343412527
"MGP_C57BL6NJ_G0040610"	478	0.424686192468619
"MGP_C57BL6NJ_G0040611"	1107	0.410117434507678
"MGP_C57BL6NJ_G0040612"	1160	0.520689655172414
"MGP_C57BL6NJ_G0040613"	334	0.664670658682635
"MGP_C57BL6NJ_G0040614"	492	0.394308943089431
"MGP_C57BL6NJ_G0040615"	567	0.402116402116402
"MGP_C57BL6NJ_G0040616"	586	0.472696245733788
"MGP_C57BL6NJ_G0040617"	168	0.464285714285714
"MGP_C57BL6NJ_G0040618"	294	0.394557823129252
"MGP_C57BL6NJ_G0040619"	288	0.392361111111111
"MGP_C57BL6NJ_G0040620"	159	0.389937106918239
"MGP_C57BL6NJ_G0040621"	430	0.409302325581395
"MGP_C57BL6NJ_G0040622"	710	0.42112676056338
"MGP_C57BL6NJ_G0040623"	517	0.44294003868472
"MGP_C57BL6NJ_G0040624"	499	0.442885771543086
"MGP_C57BL6NJ_G0040625"	1456	0.383241758241758
"MGP_C57BL6NJ_G0040626"	924	0.425324675324675
"MGP_C57BL6NJ_G0040627"	889	0.479190101237345
"MGP_C57BL6NJ_G0040628"	1851	0.40194489465154
"MGP_C57BL6NJ_G0040629"	556	0.428057553956835
"MGP_C57BL6NJ_G0040630"	148	0.472972972972973
"MGP_C57BL6NJ_G0040631"	789	0.467680608365019
"MGP_C57BL6NJ_G0040632"	495	0.482828282828283
"MGP_C57BL6NJ_G0040633"	393	0.455470737913486
"MGP_C57BL6NJ_G0040634"	609	0.553366174055829
"MGP_C57BL6NJ_G0040635"	657	0.546423135464231
"MGP_C57BL6NJ_G0040636"	463	0.444924406047516
"MGP_C57BL6NJ_G0040637"	354	0.415254237288136
"MGP_C57BL6NJ_G0040638"	451	0.443458980044346
"MGP_C57BL6NJ_G0040639"	435	0.455172413793103
"MGP_C57BL6NJ_G0040640"	433	0.454965357967667
"MGP_C57BL6NJ_G0040641"	433	0.454965357967667
"MGP_C57BL6NJ_G0040642"	442	0.429864253393665
"MGP_C57BL6NJ_G0040643"	441	0.430839002267574
"MGP_C57BL6NJ_G0040644"	460	0.421739130434783
"MGP_C57BL6NJ_G0040645"	408	0.463235294117647
"MGP_C57BL6NJ_G0040646"	283	0.477031802120141
"MGP_C57BL6NJ_G0040647"	314	0.439490445859873
"MGP_C57BL6NJ_G0040648"	450	0.433333333333333
"MGP_C57BL6NJ_G0040649"	463	0.460043196544276
"MGP_C57BL6NJ_G0040650"	408	0.448529411764706
"MGP_C57BL6NJ_G0040651"	2730	0.442857142857143
"MGP_C57BL6NJ_G0040652"	285	0.36140350877193
"MGP_C57BL6NJ_G0040653"	476	0.439075630252101
"MGP_C57BL6NJ_G0040654"	479	0.432150313152401
"MGP_C57BL6NJ_G0040655"	475	0.433684210526316
"MGP_C57BL6NJ_G0040656"	450	0.437777777777778
"MGP_C57BL6NJ_G0040657"	473	0.431289640591966
"MGP_C57BL6NJ_G0040658"	478	0.430962343096234
"MGP_C57BL6NJ_G0040659"	358	0.491620111731844
"MGP_C57BL6NJ_G0040660"	151	0.509933774834437
"MGP_C57BL6NJ_G0040661"	592	0.47972972972973
"MGP_C57BL6NJ_G0040662"	214	0.495327102803738
"MGP_C57BL6NJ_G0040663"	371	0.444743935309973
"MGP_C57BL6NJ_G0040664"	408	0.490196078431373
"MGP_C57BL6NJ_G0040665"	360	0.477777777777778
"MGP_C57BL6NJ_G0040666"	387	0.488372093023256
"MGP_C57BL6NJ_G0040667"	412	0.473300970873786
"MGP_C57BL6NJ_G0040668"	229	0.427947598253275
"MGP_C57BL6NJ_G0040669"	351	0.478632478632479
"MGP_C57BL6NJ_G0040670"	379	0.432717678100264
"MGP_C57BL6NJ_G0040671"	414	0.478260869565217
"MGP_C57BL6NJ_G0040672"	1503	0.527611443779108
"MGP_C57BL6NJ_G0040673"	920	0.533695652173913
"MGP_C57BL6NJ_G0040674"	238	0.399159663865546
"MGP_C57BL6NJ_G0040675"	528	0.40530303030303
"MGP_C57BL6NJ_G0040676"	934	0.490364025695931
"MGP_C57BL6NJ_G0040677"	940	0.477659574468085
"MGP_C57BL6NJ_G0040678"	1973	0.469336036492651
"MGP_C57BL6NJ_G0040679"	121	0.355371900826446
"MGP_C57BL6NJ_G0040680"	1786	0.447928331466965
"MGP_C57BL6NJ_G0040681"	180	0.377777777777778
"MGP_C57BL6NJ_G0040682"	571	0.304728546409807
"MGP_C57BL6NJ_G0040683"	545	0.374311926605505
"MGP_C57BL6NJ_G0040684"	881	0.330306469920545
"MGP_C57BL6NJ_G0040685"	804	0.353233830845771
"MGP_C57BL6NJ_G0040686"	834	0.538369304556355
"MGP_C57BL6NJ_G0040687"	1283	0.495713172252533
"MGP_C57BL6NJ_G0040688"	1280	0.3875
"MGP_C57BL6NJ_G0040689"	126	0.373015873015873
"MGP_C57BL6NJ_G0040690"	908	0.374449339207048
"MGP_C57BL6NJ_G0040691"	1817	0.406714364336819
"MGP_C57BL6NJ_G0040692"	2406	0.387364921030756
"MGP_C57BL6NJ_G0040693"	2409	0.395599833955998
"MGP_C57BL6NJ_G0040694"	802	0.401496259351621
"MGP_C57BL6NJ_G0040695"	906	0.423841059602649
"MGP_C57BL6NJ_G0040696"	2410	0.3850622406639
"MGP_C57BL6NJ_G0040697"	903	0.383167220376523
"MGP_C57BL6NJ_G0040698"	931	0.419978517722879
"MGP_C57BL6NJ_G0040699"	1149	0.364664926022628
"MGP_C57BL6NJ_G0040700"	1029	0.418853255587949
"MGP_C57BL6NJ_G0040701"	753	0.363877822045153
"MGP_C57BL6NJ_G0040702"	852	0.372065727699531
"MGP_C57BL6NJ_G0040703"	604	0.350993377483444
"MGP_C57BL6NJ_G0040704"	939	0.37912673056443
"MGP_C57BL6NJ_G0040705"	424	0.370283018867925
"MGP_C57BL6NJ_G0040706"	513	0.409356725146199
"MGP_C57BL6NJ_G0040707"	465	0.365591397849462
"MGP_C57BL6NJ_G0040708"	183	0.377049180327869
"MGP_C57BL6NJ_G0040709"	736	0.377717391304348
"MGP_C57BL6NJ_G0040710"	651	0.414746543778802
"MGP_C57BL6NJ_G0040711"	2569	0.400934215648112
"MGP_C57BL6NJ_G0040712"	1015	0.404926108374384
"MGP_C57BL6NJ_G0040713"	447	0.532438478747204
"MGP_C57BL6NJ_G0040714"	390	0.6
"MGP_C57BL6NJ_G0040715"	1077	0.511606313834726
"MGP_C57BL6NJ_G0040716"	736	0.52445652173913
"MGP_C57BL6NJ_G0040717"	563	0.458259325044405
"MGP_C57BL6NJ_G0040718"	1032	0.553294573643411
"MGP_C57BL6NJ_G0040719"	626	0.573482428115016
